P,I,D
0.9061224489795918,22.79591836734694,18.717948717948715
0.9061224489795918,22.79591836734694,18.974358974358974
0.9061224489795918,22.79591836734694,19.23076923076923
0.9061224489795918,22.79591836734694,19.487179487179485
0.9061224489795918,22.79591836734694,19.743589743589745
0.9061224489795918,22.79591836734694,20.0
0.9061224489795918,23.26530612244898,10.0
0.9061224489795918,23.26530612244898,10.256410256410255
0.9061224489795918,23.26530612244898,10.512820512820513
0.9061224489795918,23.26530612244898,10.76923076923077
0.9061224489795918,23.26530612244898,11.025641025641026
0.9061224489795918,23.26530612244898,11.282051282051281
0.9061224489795918,23.26530612244898,11.538461538461538
0.9061224489795918,23.26530612244898,11.794871794871796
0.9061224489795918,23.26530612244898,12.051282051282051
0.9061224489795918,23.26530612244898,12.307692307692307
0.9061224489795918,23.26530612244898,12.564102564102564
0.9061224489795918,23.26530612244898,12.820512820512821
0.9061224489795918,23.26530612244898,13.076923076923077
0.9061224489795918,23.26530612244898,13.333333333333332
0.9061224489795918,23.26530612244898,13.58974358974359
0.9061224489795918,23.26530612244898,13.846153846153847
0.9061224489795918,23.26530612244898,14.102564102564102
0.9061224489795918,23.26530612244898,14.358974358974358
0.9061224489795918,23.26530612244898,14.615384615384615
0.9061224489795918,23.26530612244898,14.871794871794872
0.9061224489795918,23.26530612244898,15.128205128205128
0.9061224489795918,23.26530612244898,15.384615384615383
0.9061224489795918,23.26530612244898,15.64102564102564
0.9061224489795918,23.26530612244898,15.897435897435898
0.9061224489795918,23.26530612244898,16.153846153846153
0.9061224489795918,23.26530612244898,16.41025641025641
0.9061224489795918,23.26530612244898,16.666666666666664
0.9061224489795918,23.26530612244898,16.923076923076923
0.9061224489795918,23.26530612244898,17.17948717948718
0.9061224489795918,23.26530612244898,17.435897435897434
0.9061224489795918,23.26530612244898,17.692307692307693
0.9061224489795918,23.26530612244898,17.94871794871795
0.9061224489795918,23.26530612244898,18.205128205128204
0.9061224489795918,23.26530612244898,18.46153846153846
0.9061224489795918,23.26530612244898,18.717948717948715
0.9061224489795918,23.26530612244898,18.974358974358974
0.9061224489795918,23.26530612244898,19.23076923076923
0.9061224489795918,23.26530612244898,19.487179487179485
0.9061224489795918,23.26530612244898,19.743589743589745
0.9061224489795918,23.26530612244898,20.0
0.9061224489795918,23.73469387755102,10.0
0.9061224489795918,23.73469387755102,10.256410256410255
0.9061224489795918,23.73469387755102,10.512820512820513
0.9061224489795918,23.73469387755102,10.76923076923077
0.9061224489795918,23.73469387755102,11.025641025641026
0.9061224489795918,23.73469387755102,11.282051282051281
0.9061224489795918,23.73469387755102,11.538461538461538
0.9061224489795918,23.73469387755102,11.794871794871796
0.9061224489795918,23.73469387755102,12.051282051282051
0.9061224489795918,23.73469387755102,12.307692307692307
0.9061224489795918,23.73469387755102,12.564102564102564
0.9061224489795918,23.73469387755102,12.820512820512821
0.9061224489795918,23.73469387755102,13.076923076923077
0.9061224489795918,23.73469387755102,13.333333333333332
0.9061224489795918,23.73469387755102,13.58974358974359
0.9061224489795918,23.73469387755102,13.846153846153847
0.9061224489795918,23.73469387755102,14.102564102564102
0.9061224489795918,23.73469387755102,14.358974358974358
0.9061224489795918,23.73469387755102,14.615384615384615
0.9061224489795918,23.73469387755102,14.871794871794872
0.9061224489795918,23.73469387755102,15.128205128205128
0.9061224489795918,23.73469387755102,15.384615384615383
0.9061224489795918,23.73469387755102,15.64102564102564
0.9061224489795918,23.73469387755102,15.897435897435898
0.9061224489795918,23.73469387755102,16.153846153846153
0.9061224489795918,23.73469387755102,16.41025641025641
0.9061224489795918,23.73469387755102,16.666666666666664
0.9061224489795918,23.73469387755102,16.923076923076923
0.9061224489795918,23.73469387755102,17.17948717948718
0.9061224489795918,23.73469387755102,17.435897435897434
0.9061224489795918,23.73469387755102,17.692307692307693
0.9061224489795918,23.73469387755102,17.94871794871795
0.9061224489795918,23.73469387755102,18.205128205128204
0.9061224489795918,23.73469387755102,18.46153846153846
0.9061224489795918,23.73469387755102,18.717948717948715
0.9061224489795918,23.73469387755102,18.974358974358974
0.9061224489795918,23.73469387755102,19.23076923076923
0.9061224489795918,23.73469387755102,19.487179487179485
0.9061224489795918,23.73469387755102,19.743589743589745
0.9061224489795918,23.73469387755102,20.0
0.9061224489795918,24.20408163265306,10.0
0.9061224489795918,24.20408163265306,10.256410256410255
0.9061224489795918,24.20408163265306,10.512820512820513
0.9061224489795918,24.20408163265306,10.76923076923077
0.9061224489795918,24.20408163265306,11.025641025641026
0.9061224489795918,24.20408163265306,11.282051282051281
0.9061224489795918,24.20408163265306,11.538461538461538
0.9061224489795918,24.20408163265306,11.794871794871796
0.9061224489795918,24.20408163265306,12.051282051282051
0.9061224489795918,24.20408163265306,12.307692307692307
0.9061224489795918,24.20408163265306,12.564102564102564
0.9061224489795918,24.20408163265306,12.820512820512821
0.9061224489795918,24.20408163265306,13.076923076923077
0.9061224489795918,24.20408163265306,13.333333333333332
0.9061224489795918,24.20408163265306,13.58974358974359
0.9061224489795918,24.20408163265306,13.846153846153847
0.9061224489795918,24.20408163265306,14.102564102564102
0.9061224489795918,24.20408163265306,14.358974358974358
0.9061224489795918,24.20408163265306,14.615384615384615
0.9061224489795918,24.20408163265306,14.871794871794872
0.9061224489795918,24.20408163265306,15.128205128205128
0.9061224489795918,24.20408163265306,15.384615384615383
0.9061224489795918,24.20408163265306,15.64102564102564
0.9061224489795918,24.20408163265306,15.897435897435898
0.9061224489795918,24.20408163265306,16.153846153846153
0.9061224489795918,24.20408163265306,16.41025641025641
0.9061224489795918,24.20408163265306,16.666666666666664
0.9061224489795918,24.20408163265306,16.923076923076923
0.9061224489795918,24.20408163265306,17.17948717948718
0.9061224489795918,24.20408163265306,17.435897435897434
0.9061224489795918,24.20408163265306,17.692307692307693
0.9061224489795918,24.20408163265306,17.94871794871795
0.9061224489795918,24.20408163265306,18.205128205128204
0.9061224489795918,24.20408163265306,18.46153846153846
0.9061224489795918,24.20408163265306,18.717948717948715
0.9061224489795918,24.20408163265306,18.974358974358974
0.9061224489795918,24.20408163265306,19.23076923076923
0.9061224489795918,24.20408163265306,19.487179487179485
0.9061224489795918,24.20408163265306,19.743589743589745
0.9061224489795918,24.20408163265306,20.0
0.9061224489795918,24.673469387755105,10.0
0.9061224489795918,24.673469387755105,10.256410256410255
0.9061224489795918,24.673469387755105,10.512820512820513
0.9061224489795918,24.673469387755105,10.76923076923077
0.9061224489795918,24.673469387755105,11.025641025641026
0.9061224489795918,24.673469387755105,11.282051282051281
0.9061224489795918,24.673469387755105,11.538461538461538
0.9061224489795918,24.673469387755105,11.794871794871796
0.9061224489795918,24.673469387755105,12.051282051282051
0.9061224489795918,24.673469387755105,12.307692307692307
0.9061224489795918,24.673469387755105,12.564102564102564
0.9061224489795918,24.673469387755105,12.820512820512821
0.9061224489795918,24.673469387755105,13.076923076923077
0.9061224489795918,24.673469387755105,13.333333333333332
0.9061224489795918,24.673469387755105,13.58974358974359
0.9061224489795918,24.673469387755105,13.846153846153847
0.9061224489795918,24.673469387755105,14.102564102564102
0.9061224489795918,24.673469387755105,14.358974358974358
0.9061224489795918,24.673469387755105,14.615384615384615
0.9061224489795918,24.673469387755105,14.871794871794872
0.9061224489795918,24.673469387755105,15.128205128205128
0.9061224489795918,24.673469387755105,15.384615384615383
0.9061224489795918,24.673469387755105,15.64102564102564
0.9061224489795918,24.673469387755105,15.897435897435898
0.9061224489795918,24.673469387755105,16.153846153846153
0.9061224489795918,24.673469387755105,16.41025641025641
0.9061224489795918,24.673469387755105,16.666666666666664
0.9061224489795918,24.673469387755105,16.923076923076923
0.9061224489795918,24.673469387755105,17.17948717948718
0.9061224489795918,24.673469387755105,17.435897435897434
0.9061224489795918,24.673469387755105,17.692307692307693
0.9061224489795918,24.673469387755105,17.94871794871795
0.9061224489795918,24.673469387755105,18.205128205128204
0.9061224489795918,24.673469387755105,18.46153846153846
0.9061224489795918,24.673469387755105,18.717948717948715
0.9061224489795918,24.673469387755105,18.974358974358974
0.9061224489795918,24.673469387755105,19.23076923076923
0.9061224489795918,24.673469387755105,19.487179487179485
0.9061224489795918,24.673469387755105,19.743589743589745
0.9061224489795918,24.673469387755105,20.0
0.9061224489795918,25.142857142857146,10.0
0.9061224489795918,25.142857142857146,10.256410256410255
0.9061224489795918,25.142857142857146,10.512820512820513
0.9061224489795918,25.142857142857146,10.76923076923077
0.9061224489795918,25.142857142857146,11.025641025641026
0.9061224489795918,25.142857142857146,11.282051282051281
0.9061224489795918,25.142857142857146,11.538461538461538
0.9061224489795918,25.142857142857146,11.794871794871796
0.9061224489795918,25.142857142857146,12.051282051282051
0.9061224489795918,25.142857142857146,12.307692307692307
0.9061224489795918,25.142857142857146,12.564102564102564
0.9061224489795918,25.142857142857146,12.820512820512821
0.9061224489795918,25.142857142857146,13.076923076923077
0.9061224489795918,25.142857142857146,13.333333333333332
0.9061224489795918,25.142857142857146,13.58974358974359
0.9061224489795918,25.142857142857146,13.846153846153847
0.9061224489795918,25.142857142857146,14.102564102564102
0.9061224489795918,25.142857142857146,14.358974358974358
0.9061224489795918,25.142857142857146,14.615384615384615
0.9061224489795918,25.142857142857146,14.871794871794872
0.9061224489795918,25.142857142857146,15.128205128205128
0.9061224489795918,25.142857142857146,15.384615384615383
0.9061224489795918,25.142857142857146,15.64102564102564
0.9061224489795918,25.142857142857146,15.897435897435898
0.9061224489795918,25.142857142857146,16.153846153846153
0.9061224489795918,25.142857142857146,16.41025641025641
0.9061224489795918,25.142857142857146,16.666666666666664
0.9061224489795918,25.142857142857146,16.923076923076923
0.9061224489795918,25.142857142857146,17.17948717948718
0.9061224489795918,25.142857142857146,17.435897435897434
0.9061224489795918,25.142857142857146,17.692307692307693
0.9061224489795918,25.142857142857146,17.94871794871795
0.9061224489795918,25.142857142857146,18.205128205128204
0.9061224489795918,25.142857142857146,18.46153846153846
0.9061224489795918,25.142857142857146,18.717948717948715
0.9061224489795918,25.142857142857146,18.974358974358974
0.9061224489795918,25.142857142857146,19.23076923076923
0.9061224489795918,25.142857142857146,19.487179487179485
0.9061224489795918,25.142857142857146,19.743589743589745
0.9061224489795918,25.142857142857146,20.0
0.9061224489795918,25.612244897959187,10.0
0.9061224489795918,25.612244897959187,10.256410256410255
0.9061224489795918,25.612244897959187,10.512820512820513
0.9061224489795918,25.612244897959187,10.76923076923077
0.9061224489795918,25.612244897959187,11.025641025641026
0.9061224489795918,25.612244897959187,11.282051282051281
0.9061224489795918,25.612244897959187,11.538461538461538
0.9061224489795918,25.612244897959187,11.794871794871796
0.9061224489795918,25.612244897959187,12.051282051282051
0.9061224489795918,25.612244897959187,12.307692307692307
0.9061224489795918,25.612244897959187,12.564102564102564
0.9061224489795918,25.612244897959187,12.820512820512821
0.9061224489795918,25.612244897959187,13.076923076923077
0.9061224489795918,25.612244897959187,13.333333333333332
0.9061224489795918,25.612244897959187,13.58974358974359
0.9061224489795918,25.612244897959187,13.846153846153847
0.9061224489795918,25.612244897959187,14.102564102564102
0.9061224489795918,25.612244897959187,14.358974358974358
0.9061224489795918,25.612244897959187,14.615384615384615
0.9061224489795918,25.612244897959187,14.871794871794872
0.9061224489795918,25.612244897959187,15.128205128205128
0.9061224489795918,25.612244897959187,15.384615384615383
0.9061224489795918,25.612244897959187,15.64102564102564
0.9061224489795918,25.612244897959187,15.897435897435898
0.9061224489795918,25.612244897959187,16.153846153846153
0.9061224489795918,25.612244897959187,16.41025641025641
0.9061224489795918,25.612244897959187,16.666666666666664
0.9061224489795918,25.612244897959187,16.923076923076923
0.9061224489795918,25.612244897959187,17.17948717948718
0.9061224489795918,25.612244897959187,17.435897435897434
0.9061224489795918,25.612244897959187,17.692307692307693
0.9061224489795918,25.612244897959187,17.94871794871795
0.9061224489795918,25.612244897959187,18.205128205128204
0.9061224489795918,25.612244897959187,18.46153846153846
0.9061224489795918,25.612244897959187,18.717948717948715
0.9061224489795918,25.612244897959187,18.974358974358974
0.9061224489795918,25.612244897959187,19.23076923076923
0.9061224489795918,25.612244897959187,19.487179487179485
0.9061224489795918,25.612244897959187,19.743589743589745
0.9061224489795918,25.612244897959187,20.0
0.9061224489795918,26.081632653061227,10.0
0.9061224489795918,26.081632653061227,10.256410256410255
0.9061224489795918,26.081632653061227,10.512820512820513
0.9061224489795918,26.081632653061227,10.76923076923077
0.9061224489795918,26.081632653061227,11.025641025641026
0.9061224489795918,26.081632653061227,11.282051282051281
0.9061224489795918,26.081632653061227,11.538461538461538
0.9061224489795918,26.081632653061227,11.794871794871796
0.9061224489795918,26.081632653061227,12.051282051282051
0.9061224489795918,26.081632653061227,12.307692307692307
0.9061224489795918,26.081632653061227,12.564102564102564
0.9061224489795918,26.081632653061227,12.820512820512821
0.9061224489795918,26.081632653061227,13.076923076923077
0.9061224489795918,26.081632653061227,13.333333333333332
0.9061224489795918,26.081632653061227,13.58974358974359
0.9061224489795918,26.081632653061227,13.846153846153847
0.9061224489795918,26.081632653061227,14.102564102564102
0.9061224489795918,26.081632653061227,14.358974358974358
0.9061224489795918,26.081632653061227,14.615384615384615
0.9061224489795918,26.081632653061227,14.871794871794872
0.9061224489795918,26.081632653061227,15.128205128205128
0.9061224489795918,26.081632653061227,15.384615384615383
0.9061224489795918,26.081632653061227,15.64102564102564
0.9061224489795918,26.081632653061227,15.897435897435898
0.9061224489795918,26.081632653061227,16.153846153846153
0.9061224489795918,26.081632653061227,16.41025641025641
0.9061224489795918,26.081632653061227,16.666666666666664
0.9061224489795918,26.081632653061227,16.923076923076923
0.9061224489795918,26.081632653061227,17.17948717948718
0.9061224489795918,26.081632653061227,17.435897435897434
0.9061224489795918,26.081632653061227,17.692307692307693
0.9061224489795918,26.081632653061227,17.94871794871795
0.9061224489795918,26.081632653061227,18.205128205128204
0.9061224489795918,26.081632653061227,18.46153846153846
0.9061224489795918,26.081632653061227,18.717948717948715
0.9061224489795918,26.081632653061227,18.974358974358974
0.9061224489795918,26.081632653061227,19.23076923076923
0.9061224489795918,26.081632653061227,19.487179487179485
0.9061224489795918,26.081632653061227,19.743589743589745
0.9061224489795918,26.081632653061227,20.0
0.9061224489795918,26.551020408163268,10.0
0.9061224489795918,26.551020408163268,10.256410256410255
0.9061224489795918,26.551020408163268,10.512820512820513
0.9061224489795918,26.551020408163268,10.76923076923077
0.9061224489795918,26.551020408163268,11.025641025641026
0.9061224489795918,26.551020408163268,11.282051282051281
0.9061224489795918,26.551020408163268,11.538461538461538
0.9061224489795918,26.551020408163268,11.794871794871796
0.9061224489795918,26.551020408163268,12.051282051282051
0.9061224489795918,26.551020408163268,12.307692307692307
0.9061224489795918,26.551020408163268,12.564102564102564
0.9061224489795918,26.551020408163268,12.820512820512821
0.9061224489795918,26.551020408163268,13.076923076923077
0.9061224489795918,26.551020408163268,13.333333333333332
0.9061224489795918,26.551020408163268,13.58974358974359
0.9061224489795918,26.551020408163268,13.846153846153847
0.9061224489795918,26.551020408163268,14.102564102564102
0.9061224489795918,26.551020408163268,14.358974358974358
0.9061224489795918,26.551020408163268,14.615384615384615
0.9061224489795918,26.551020408163268,14.871794871794872
0.9061224489795918,26.551020408163268,15.128205128205128
0.9061224489795918,26.551020408163268,15.384615384615383
0.9061224489795918,26.551020408163268,15.64102564102564
0.9061224489795918,26.551020408163268,15.897435897435898
0.9061224489795918,26.551020408163268,16.153846153846153
0.9061224489795918,26.551020408163268,16.41025641025641
0.9061224489795918,26.551020408163268,16.666666666666664
0.9061224489795918,26.551020408163268,16.923076923076923
0.9061224489795918,26.551020408163268,17.17948717948718
0.9061224489795918,26.551020408163268,17.435897435897434
0.9061224489795918,26.551020408163268,17.692307692307693
0.9061224489795918,26.551020408163268,17.94871794871795
0.9061224489795918,26.551020408163268,18.205128205128204
0.9061224489795918,26.551020408163268,18.46153846153846
0.9061224489795918,26.551020408163268,18.717948717948715
0.9061224489795918,26.551020408163268,18.974358974358974
0.9061224489795918,26.551020408163268,19.23076923076923
0.9061224489795918,26.551020408163268,19.487179487179485
0.9061224489795918,26.551020408163268,19.743589743589745
0.9061224489795918,26.551020408163268,20.0
0.9061224489795918,27.02040816326531,10.0
0.9061224489795918,27.02040816326531,10.256410256410255
0.9061224489795918,27.02040816326531,10.512820512820513
0.9061224489795918,27.02040816326531,10.76923076923077
0.9061224489795918,27.02040816326531,11.025641025641026
0.9061224489795918,27.02040816326531,11.282051282051281
0.9061224489795918,27.02040816326531,11.538461538461538
0.9061224489795918,27.02040816326531,11.794871794871796
0.9061224489795918,27.02040816326531,12.051282051282051
0.9061224489795918,27.02040816326531,12.307692307692307
0.9061224489795918,27.02040816326531,12.564102564102564
0.9061224489795918,27.02040816326531,12.820512820512821
0.9061224489795918,27.02040816326531,13.076923076923077
0.9061224489795918,27.02040816326531,13.333333333333332
0.9061224489795918,27.02040816326531,13.58974358974359
0.9061224489795918,27.02040816326531,13.846153846153847
0.9061224489795918,27.02040816326531,14.102564102564102
0.9061224489795918,27.02040816326531,14.358974358974358
0.9061224489795918,27.02040816326531,14.615384615384615
0.9061224489795918,27.02040816326531,14.871794871794872
0.9061224489795918,27.02040816326531,15.128205128205128
0.9061224489795918,27.02040816326531,15.384615384615383
0.9061224489795918,27.02040816326531,15.64102564102564
0.9061224489795918,27.02040816326531,15.897435897435898
0.9061224489795918,27.02040816326531,16.153846153846153
0.9061224489795918,27.02040816326531,16.41025641025641
0.9061224489795918,27.02040816326531,16.666666666666664
0.9061224489795918,27.02040816326531,16.923076923076923
0.9061224489795918,27.02040816326531,17.17948717948718
0.9061224489795918,27.02040816326531,17.435897435897434
0.9061224489795918,27.02040816326531,17.692307692307693
0.9061224489795918,27.02040816326531,17.94871794871795
0.9061224489795918,27.02040816326531,18.205128205128204
0.9061224489795918,27.02040816326531,18.46153846153846
0.9061224489795918,27.02040816326531,18.717948717948715
0.9061224489795918,27.02040816326531,18.974358974358974
0.9061224489795918,27.02040816326531,19.23076923076923
0.9061224489795918,27.02040816326531,19.487179487179485
0.9061224489795918,27.02040816326531,19.743589743589745
0.9061224489795918,27.02040816326531,20.0
0.9061224489795918,27.48979591836735,10.0
0.9061224489795918,27.48979591836735,10.256410256410255
0.9061224489795918,27.48979591836735,10.512820512820513
0.9061224489795918,27.48979591836735,10.76923076923077
0.9061224489795918,27.48979591836735,11.025641025641026
0.9061224489795918,27.48979591836735,11.282051282051281
0.9061224489795918,27.48979591836735,11.538461538461538
0.9061224489795918,27.48979591836735,11.794871794871796
0.9061224489795918,27.48979591836735,12.051282051282051
0.9061224489795918,27.48979591836735,12.307692307692307
0.9061224489795918,27.48979591836735,12.564102564102564
0.9061224489795918,27.48979591836735,12.820512820512821
0.9061224489795918,27.48979591836735,13.076923076923077
0.9061224489795918,27.48979591836735,13.333333333333332
0.9061224489795918,27.48979591836735,13.58974358974359
0.9061224489795918,27.48979591836735,13.846153846153847
0.9061224489795918,27.48979591836735,14.102564102564102
0.9061224489795918,27.48979591836735,14.358974358974358
0.9061224489795918,27.48979591836735,14.615384615384615
0.9061224489795918,27.48979591836735,14.871794871794872
0.9061224489795918,27.48979591836735,15.128205128205128
0.9061224489795918,27.48979591836735,15.384615384615383
0.9061224489795918,27.48979591836735,15.64102564102564
0.9061224489795918,27.48979591836735,15.897435897435898
0.9061224489795918,27.48979591836735,16.153846153846153
0.9061224489795918,27.48979591836735,16.41025641025641
0.9061224489795918,27.48979591836735,16.666666666666664
0.9061224489795918,27.48979591836735,16.923076923076923
0.9061224489795918,27.48979591836735,17.17948717948718
0.9061224489795918,27.48979591836735,17.435897435897434
0.9061224489795918,27.48979591836735,17.692307692307693
0.9061224489795918,27.48979591836735,17.94871794871795
0.9061224489795918,27.48979591836735,18.205128205128204
0.9061224489795918,27.48979591836735,18.46153846153846
0.9061224489795918,27.48979591836735,18.717948717948715
0.9061224489795918,27.48979591836735,18.974358974358974
0.9061224489795918,27.48979591836735,19.23076923076923
0.9061224489795918,27.48979591836735,19.487179487179485
0.9061224489795918,27.48979591836735,19.743589743589745
0.9061224489795918,27.48979591836735,20.0
0.9061224489795918,27.95918367346939,10.0
0.9061224489795918,27.95918367346939,10.256410256410255
0.9061224489795918,27.95918367346939,10.512820512820513
0.9061224489795918,27.95918367346939,10.76923076923077
0.9061224489795918,27.95918367346939,11.025641025641026
0.9061224489795918,27.95918367346939,11.282051282051281
0.9061224489795918,27.95918367346939,11.538461538461538
0.9061224489795918,27.95918367346939,11.794871794871796
0.9061224489795918,27.95918367346939,12.051282051282051
0.9061224489795918,27.95918367346939,12.307692307692307
0.9061224489795918,27.95918367346939,12.564102564102564
0.9061224489795918,27.95918367346939,12.820512820512821
0.9061224489795918,27.95918367346939,13.076923076923077
0.9061224489795918,27.95918367346939,13.333333333333332
0.9061224489795918,27.95918367346939,13.58974358974359
0.9061224489795918,27.95918367346939,13.846153846153847
0.9061224489795918,27.95918367346939,14.102564102564102
0.9061224489795918,27.95918367346939,14.358974358974358
0.9061224489795918,27.95918367346939,14.615384615384615
0.9061224489795918,27.95918367346939,14.871794871794872
0.9061224489795918,27.95918367346939,15.128205128205128
0.9061224489795918,27.95918367346939,15.384615384615383
0.9061224489795918,27.95918367346939,15.64102564102564
0.9061224489795918,27.95918367346939,15.897435897435898
0.9061224489795918,27.95918367346939,16.153846153846153
0.9061224489795918,27.95918367346939,16.41025641025641
0.9061224489795918,27.95918367346939,16.666666666666664
0.9061224489795918,27.95918367346939,16.923076923076923
0.9061224489795918,27.95918367346939,17.17948717948718
0.9061224489795918,27.95918367346939,17.435897435897434
0.9061224489795918,27.95918367346939,17.692307692307693
0.9061224489795918,27.95918367346939,17.94871794871795
0.9061224489795918,27.95918367346939,18.205128205128204
0.9061224489795918,27.95918367346939,18.46153846153846
0.9061224489795918,27.95918367346939,18.717948717948715
0.9061224489795918,27.95918367346939,18.974358974358974
0.9061224489795918,27.95918367346939,19.23076923076923
0.9061224489795918,27.95918367346939,19.487179487179485
0.9061224489795918,27.95918367346939,19.743589743589745
0.9061224489795918,27.95918367346939,20.0
0.9061224489795918,28.42857142857143,10.0
0.9061224489795918,28.42857142857143,10.256410256410255
0.9061224489795918,28.42857142857143,10.512820512820513
0.9061224489795918,28.42857142857143,10.76923076923077
0.9061224489795918,28.42857142857143,11.025641025641026
0.9061224489795918,28.42857142857143,11.282051282051281
0.9061224489795918,28.42857142857143,11.538461538461538
0.9061224489795918,28.42857142857143,11.794871794871796
0.9061224489795918,28.42857142857143,12.051282051282051
0.9061224489795918,28.42857142857143,12.307692307692307
0.9061224489795918,28.42857142857143,12.564102564102564
0.9061224489795918,28.42857142857143,12.820512820512821
0.9061224489795918,28.42857142857143,13.076923076923077
0.9061224489795918,28.42857142857143,13.333333333333332
0.9061224489795918,28.42857142857143,13.58974358974359
0.9061224489795918,28.42857142857143,13.846153846153847
0.9061224489795918,28.42857142857143,14.102564102564102
0.9061224489795918,28.42857142857143,14.358974358974358
0.9061224489795918,28.42857142857143,14.615384615384615
0.9061224489795918,28.42857142857143,14.871794871794872
0.9061224489795918,28.42857142857143,15.128205128205128
0.9061224489795918,28.42857142857143,15.384615384615383
0.9061224489795918,28.42857142857143,15.64102564102564
0.9061224489795918,28.42857142857143,15.897435897435898
0.9061224489795918,28.42857142857143,16.153846153846153
0.9061224489795918,28.42857142857143,16.41025641025641
0.9061224489795918,28.42857142857143,16.666666666666664
0.9061224489795918,28.42857142857143,16.923076923076923
0.9061224489795918,28.42857142857143,17.17948717948718
0.9061224489795918,28.42857142857143,17.435897435897434
0.9061224489795918,28.42857142857143,17.692307692307693
0.9061224489795918,28.42857142857143,17.94871794871795
0.9061224489795918,28.42857142857143,18.205128205128204
0.9061224489795918,28.42857142857143,18.46153846153846
0.9061224489795918,28.42857142857143,18.717948717948715
0.9061224489795918,28.42857142857143,18.974358974358974
0.9061224489795918,28.42857142857143,19.23076923076923
0.9061224489795918,28.42857142857143,19.487179487179485
0.9061224489795918,28.42857142857143,19.743589743589745
0.9061224489795918,28.42857142857143,20.0
0.9061224489795918,28.89795918367347,10.0
0.9061224489795918,28.89795918367347,10.256410256410255
0.9061224489795918,28.89795918367347,10.512820512820513
0.9061224489795918,28.89795918367347,10.76923076923077
0.9061224489795918,28.89795918367347,11.025641025641026
0.9061224489795918,28.89795918367347,11.282051282051281
0.9061224489795918,28.89795918367347,11.538461538461538
0.9061224489795918,28.89795918367347,11.794871794871796
0.9061224489795918,28.89795918367347,12.051282051282051
0.9061224489795918,28.89795918367347,12.307692307692307
0.9061224489795918,28.89795918367347,12.564102564102564
0.9061224489795918,28.89795918367347,12.820512820512821
0.9061224489795918,28.89795918367347,13.076923076923077
0.9061224489795918,28.89795918367347,13.333333333333332
0.9061224489795918,28.89795918367347,13.58974358974359
0.9061224489795918,28.89795918367347,13.846153846153847
0.9061224489795918,28.89795918367347,14.102564102564102
0.9061224489795918,28.89795918367347,14.358974358974358
0.9061224489795918,28.89795918367347,14.615384615384615
0.9061224489795918,28.89795918367347,14.871794871794872
0.9061224489795918,28.89795918367347,15.128205128205128
0.9061224489795918,28.89795918367347,15.384615384615383
0.9061224489795918,28.89795918367347,15.64102564102564
0.9061224489795918,28.89795918367347,15.897435897435898
0.9061224489795918,28.89795918367347,16.153846153846153
0.9061224489795918,28.89795918367347,16.41025641025641
0.9061224489795918,28.89795918367347,16.666666666666664
0.9061224489795918,28.89795918367347,16.923076923076923
0.9061224489795918,28.89795918367347,17.17948717948718
0.9061224489795918,28.89795918367347,17.435897435897434
0.9061224489795918,28.89795918367347,17.692307692307693
0.9061224489795918,28.89795918367347,17.94871794871795
0.9061224489795918,28.89795918367347,18.205128205128204
0.9061224489795918,28.89795918367347,18.46153846153846
0.9061224489795918,28.89795918367347,18.717948717948715
0.9061224489795918,28.89795918367347,18.974358974358974
0.9061224489795918,28.89795918367347,19.23076923076923
0.9061224489795918,28.89795918367347,19.487179487179485
0.9061224489795918,28.89795918367347,19.743589743589745
0.9061224489795918,28.89795918367347,20.0
0.9061224489795918,29.367346938775512,10.0
0.9061224489795918,29.367346938775512,10.256410256410255
0.9061224489795918,29.367346938775512,10.512820512820513
0.9061224489795918,29.367346938775512,10.76923076923077
0.9061224489795918,29.367346938775512,11.025641025641026
0.9061224489795918,29.367346938775512,11.282051282051281
0.9061224489795918,29.367346938775512,11.538461538461538
0.9061224489795918,29.367346938775512,11.794871794871796
0.9061224489795918,29.367346938775512,12.051282051282051
0.9061224489795918,29.367346938775512,12.307692307692307
0.9061224489795918,29.367346938775512,12.564102564102564
0.9061224489795918,29.367346938775512,12.820512820512821
0.9061224489795918,29.367346938775512,13.076923076923077
0.9061224489795918,29.367346938775512,13.333333333333332
0.9061224489795918,29.367346938775512,13.58974358974359
0.9061224489795918,29.367346938775512,13.846153846153847
0.9061224489795918,29.367346938775512,14.102564102564102
0.9061224489795918,29.367346938775512,14.358974358974358
0.9061224489795918,29.367346938775512,14.615384615384615
0.9061224489795918,29.367346938775512,14.871794871794872
0.9061224489795918,29.367346938775512,15.128205128205128
0.9061224489795918,29.367346938775512,15.384615384615383
0.9061224489795918,29.367346938775512,15.64102564102564
0.9061224489795918,29.367346938775512,15.897435897435898
0.9061224489795918,29.367346938775512,16.153846153846153
0.9061224489795918,29.367346938775512,16.41025641025641
0.9061224489795918,29.367346938775512,16.666666666666664
0.9061224489795918,29.367346938775512,16.923076923076923
0.9061224489795918,29.367346938775512,17.17948717948718
0.9061224489795918,29.367346938775512,17.435897435897434
0.9061224489795918,29.367346938775512,17.692307692307693
0.9061224489795918,29.367346938775512,17.94871794871795
0.9061224489795918,29.367346938775512,18.205128205128204
0.9061224489795918,29.367346938775512,18.46153846153846
0.9061224489795918,29.367346938775512,18.717948717948715
0.9061224489795918,29.367346938775512,18.974358974358974
0.9061224489795918,29.367346938775512,19.23076923076923
0.9061224489795918,29.367346938775512,19.487179487179485
