P,I,D,T,onehot
0.3,17.163265306122447,10.256410256410255,376.63149999999985,1
0.3,17.163265306122447,10.512820512820513,376.63149999999985,1
0.3,17.163265306122447,10.76923076923077,376.63149999999985,1
0.3,17.163265306122447,11.025641025641026,376.5888999999999,1
0.3,17.163265306122447,11.28205128205128,376.5888999999999,1
0.3,17.163265306122447,11.538461538461538,376.5942999999999,1
0.3,17.163265306122447,11.794871794871796,376.5942999999999,1
0.3,17.163265306122447,12.051282051282053,376.5942999999999,1
0.3,17.163265306122447,12.307692307692308,376.5942999999999,1
0.3,17.163265306122447,12.564102564102564,376.5942999999999,1
0.3,17.163265306122447,12.82051282051282,376.5942999999999,1
0.3,17.163265306122447,13.076923076923077,376.5942999999999,1
0.3,17.163265306122447,13.333333333333332,376.5942999999999,1
0.3,17.163265306122447,13.58974358974359,376.58339999999987,1
0.3,17.163265306122447,13.846153846153848,376.58339999999987,1
0.3,17.163265306122447,14.102564102564102,376.16779999999994,1
0.3,17.163265306122447,14.358974358974358,376.09289999999993,1
0.3,17.163265306122447,14.615384615384617,376.09289999999993,1
0.3,17.163265306122447,14.871794871794872,376.09289999999993,1
0.3,17.163265306122447,15.128205128205128,376.09289999999993,1
0.3,17.163265306122447,15.384615384615383,376.09289999999993,1
0.3,17.163265306122447,15.64102564102564,376.09289999999993,1
0.3,17.163265306122447,15.897435897435898,376.09289999999993,1
0.3,17.163265306122447,16.153846153846153,376.09289999999993,1
0.3,17.163265306122447,16.41025641025641,377.2751999999998,1
0.3,17.163265306122447,16.666666666666664,377.32389999999975,1
0.3,17.163265306122447,16.923076923076923,376.93969999999985,1
0.3,17.163265306122447,17.17948717948718,376.93969999999985,1
0.3,17.163265306122447,17.435897435897434,376.23729999999995,1
0.3,17.163265306122447,17.692307692307693,376.0198,1
0.3,17.163265306122447,17.94871794871795,375.93199999999996,1
0.3,17.163265306122447,18.205128205128204,375.7784,1
0.3,17.163265306122447,18.46153846153846,375.7784,1
0.3,17.163265306122447,18.717948717948715,375.7784,1
0.3,17.163265306122447,18.97435897435897,375.7784,1
0.3,17.163265306122447,19.23076923076923,376.4774,1
